Label,Text
neutral,এক সপ্তাহ পরে যারা আবার চেক করতে আসছেন ডিজলাইক কত হইছে তারা এইখানে লাইক দিতে পারেন...😂😂😂
neutral,আর্জেন্টিনা ফালতু দল তাই তারা বর্তমান রানার্স আপ...
neutral,"নোমানরা ওমান না থাকলে এদের ভাত বন্ধ হয়ে যাবে, পেটে ভাত না থাকলে মাথায় ট্রলও আসবে না"
neutral,ম্যারাডোনারে কোচ চাই সাথে তার ২০১০ সালের ড্যান্স
neutral,চিৎকার করো হে নারী যতদূর গলা যায় আমাদের শুধু মোমবাতি হাতে নীরব থাকার দায়
neutral,﻿খাদ্য ভাল। সেবা ভাল। আমি অবশ্যই এখানে আসা আমার বন্ধুদের সুপারিশ করবে।
neutral,অপরাধ করলে অবশ্যই শাস্তি পেতে হবে।
neutral,২০১২ এর পর যারা ভোটার হইছে তারা স্মার্ট কার্ড পাবে না
neutral,"আমরা শুধু ভারত থেকে আমদানি করবো কেন?অন্য দেশ থেকে আমদানি করতে পাছেনা কেন?দেশের কৃষক ন্যায্য মূল্য পাচ্ছেনা,তারা উৎপাদন করবে কিভাবে।ভারত পেঁয়াজ বন্ধ করে দেখালো -তারা বাংলাদেশকে যেকোনো সময় বিপদে ফেলবে।"
neutral,তোরা জীবনে কত মিথ্যা কথা বলবি। আফগানিস্তানের ইতিহাস সম্বন্ধে তোদের জানা আছে আফগানিস্তান কিভাবে হলো
neutral,"আলেকজান্ডারের মৃত্যুর সংবাদ যখন অ্যাথেন্সে পৌঁছুলো, তখন একজন অবাক হয়ে প্রশ্ন করলো,""আলেকজান্ডার মৃত! অসম্ভব! তিনি মারা গেলে পৃথিবীর প্রতিটা কোণা থেকে তার মৃত লাশের গন্ধ ভেসে আসত।"""
neutral,জাকিয়ার কথায় চিন্তায় পড়ে গেলাম। এই সময় এখন টাকা পাবো কোথায়?
neutral,"খুব ভালো দিন গেলো একটা। অনেক দিন পর বন্ধুরা সবাই মিলে সারাদিন একসাথে ঘুরা, খাওয়া দাওয়া করা, সত্যি ই অসাধারণ একটা দিন।"
neutral,"ভোট ডাকাতি করে ক্ষমতা যদি বৈধ হয় রাস্ট চালানো যায়, ফুলের মালা পায় আনন্দ মিসিল হয়,, তাহলে ঘর ডাকাতি করে সংসার চালালে অবৈধ বা মামলা হবে কেন, জন গনের ঘর ডাকাতির চাইতে জন গনের ভোট ডাকাতি বড় অপরাদ,,,,"
